#property,line_cd,station_cd1,station_cd2
1083,11221,1122118,1122119
1084,11221,1122119,1122120
1085,11221,1122120,1122121
1086,11221,1122121,1122122
1087,11221,1122122,1122123
1088,11221,1122123,1122124
1089,11221,1122124,1122125
1090,11221,1122125,1122126
1091,11221,1122126,1122127
1092,11222,1122201,1122202
1093,11222,1122202,1122203
1094,11222,1122203,1122204
1095,11222,1122204,1122205
1096,11222,1122205,1122206
1097,11222,1122206,1122207
1098,11222,1122207,1122208
1099,11222,1122208,1122209
1100,11222,1122209,1122210
1101,11222,1122210,1122211
1102,11222,1122211,1122212
1103,11222,1122212,1122213
1104,11222,1122213,1122214
1105,11222,1122214,1122215
1106,11222,1122215,1122216
1107,11222,1122216,1122217
1108,11222,1122217,1122218
1109,11222,1122218,1122219
1110,11222,1122219,1122220
1111,11222,1122220,1122221
1112,11222,1122221,1122222
1113,11222,1122222,1122223
1114,11222,1122223,1122224
1115,11222,1122224,1122225
1116,11222,1122225,1122226
1117,11222,1122226,1122227
1118,11222,1122227,1122228
1119,11222,1122228,1122229
1120,11222,1122229,1122230
1121,11222,1122230,1122231
1122,11223,1122301,1122302
1123,11223,1122302,1122303
1124,11223,1122303,1122304
1125,11223,1122304,1122305
1126,11223,1122305,1122306
1127,11223,1122306,1122307
1128,11223,1122307,1122308
1129,11223,1122308,1122309
1130,11223,1122309,1122310
1131,11223,1122310,1122311
1132,11223,1122311,1122312
1133,11223,1122312,1122313
1134,11223,1122313,1122314
1135,11224,1122401,1122402
1136,11224,1122402,1122403
1137,11224,1122403,1122404
1138,11224,1122404,1122405
1139,11224,1122405,1122406
1140,11224,1122406,1122407
1141,11224,1122407,1122408
1142,11224,1122408,1122409
1143,11224,1122409,1122410
1144,11224,1122410,1122411
1145,11224,1122411,1122412
1146,11224,1122412,1122413
1147,11224,1122413,1122414
1148,11224,1122414,1122415
1149,11224,1122415,1122416
1150,11224,1122416,1122417
1151,11224,1122417,1122418
1152,11224,1122418,1122419
1153,11224,1122419,1122420
1154,11224,1122420,1122421
1155,11224,1122421,1122422
1156,11224,1122422,1122423
1157,11225,1122501,1122502
1158,11225,1122502,1122503
1159,11225,1122503,1122504
1160,11225,1122504,1122505
1161,11225,1122505,1122506
1162,11225,1122506,1122507
1163,11225,1122507,1122508
1164,11225,1122508,1122509
1165,11225,1122509,1122510
1166,11225,1122510,1122511
1167,11225,1122511,1122512
1168,11225,1122512,1122513
1169,11225,1122513,1122514
1170,11225,1122514,1122515
1171,11226,1122601,1122602
1172,11226,1122602,1122603
1173,11226,1122603,1122604
1174,11226,1122604,1122605
1175,11226,1122605,1122606
1176,11226,1122606,1122607
1177,11226,1122607,1122608
1178,11226,1122608,1122609
1179,11226,1122609,1122610
1180,11226,1122610,1122611
1181,11226,1122611,1122612
1182,11226,1122612,1122613
1183,11226,1122613,1122614
1184,11226,1122614,1122615
1185,11226,1122615,1122616
1186,11226,1122616,1122617
1187,11226,1122617,1122618
1188,11226,1122618,1122619
1189,11226,1122619,1122620
1190,11226,1122620,1122621
1191,11226,1122621,1122622
1192,11226,1122622,1122623
1193,11226,1122623,1122624
1194,11226,1122624,1122625
1195,11226,1122625,1122626
1196,11226,1122626,1122627
1197,11226,1122627,1122628
1198,11227,1122701,1122702
1199,11227,1122702,1122703
1200,11227,1122703,1122704
1201,11227,1122704,1122705
1202,11227,1122705,1122706
1203,11227,1122706,1122707
1204,11227,1122707,1122708
1205,11227,1122708,1122709
1206,11227,1122709,1122710
1207,11227,1122710,1122711
1208,11227,1122711,1122712
1209,11227,1122712,1122713
1210,11227,1122713,1122714
1211,11227,1122714,1122715
1212,11227,1122715,1122716
1213,11227,1122716,1122717
1214,11227,1122717,1122718
1215,11227,1122718,1122719
1216,11227,1122719,1122720
1217,11227,1122720,1122721
1218,11227,1122721,1122722
1219,11227,1122722,1122723
1220,11227,1122723,1122724
1221,11227,1122724,1122725
1222,11227,1122725,1122726
1223,11227,1122726,1122727
1224,11227,1122727,1122728
1225,11227,1122728,1122730
1226,11227,1122730,1122731
1227,11227,1122731,1122732
1228,11227,1122732,1122733
1229,11227,1122733,1122734
1230,11227,1122734,1122735
1231,11227,1122735,1122736
1232,11227,1122736,1122737
1233,11227,1122737,1122738
1234,11228,1122801,1122802
1235,11228,1122802,1122803
1236,11228,1122803,1122804
1237,11228,1122804,1122805
1238,11228,1122805,1122806
1239,11228,1122806,1122807
1240,11228,1122807,1122808
1241,11228,1122808,1122809
1242,11228,1122809,1122810
1243,11228,1122810,1122811
1244,11228,1122811,1122812
1245,11228,1122812,1122813
1246,11228,1122813,1122814
1247,11228,1122814,1122815
1248,11228,1122815,1122816
1249,11229,1122901,1122902
1250,11229,1122902,1122903
1251,11229,1122903,1122904
1252,11229,1122904,1122905
1253,11229,1122905,1122906
1254,11229,1122906,1122907
1255,11229,1122907,1122908
1256,11229,1122908,1122909
1257,11229,1122909,1122910
1258,11229,1122910,1122911
1259,11229,1122911,1122912
1260,11229,1122912,1122913
1261,11229,1122913,1122914
1262,11229,1122914,1122915
1263,11229,1122915,1122916
1264,11229,1122916,1122917
1265,11229,1122917,1122918
1266,11229,1122918,1122919
1267,11229,1122919,1122920
1268,11229,1122920,1122921
1269,11229,1122921,1122922
1270,11229,1122922,1122923
1271,11229,1122923,1122924
1272,11229,1122924,1122925
1273,11229,1122925,1122926
1274,11229,1122926,1122927
1275,11229,1122927,1122928
1276,11229,1122928,1122929
1277,11229,1122929,1122930
1278,11229,1122930,1122931
1279,11229,1122931,1122932
1280,11229,1122932,1122933
1281,11229,1122933,1122934
1282,11229,1122934,1122935
1283,11230,1123001,1123002
1284,11230,1123002,1123003
1285,11230,1123003,1123004
1286,11230,1123004,1123005
1287,11230,1123005,1123006
1288,11230,1123006,1123007
1289,11230,1123007,1123008
1290,11230,1123008,1123009
1291,11230,1123009,1123010
1292,11230,1123010,1123011
1293,11230,1123011,1123012
1294,11230,1123012,1123013
1295,11230,1123013,1123014
1296,11230,1123014,1123015
1297,11230,1123015,1123016
1298,11230,1123016,1123017
1299,11230,1123017,1123018
1300,11230,1123018,1123019
1301,11230,1123019,1123020
1302,11230,1123020,1123021
1303,11230,1123021,1123022
1304,11230,1123022,1123023
1305,11230,1123023,1123024
1306,11230,1123024,1123025
1307,11230,1123025,1123026
1308,11230,1123026,1123027
1309,11230,1123027,1123028
1310,11230,1123028,1123029
1311,11230,1123029,1123030
1312,11230,1123030,1123031
1313,11230,1123031,1123034
1314,11230,1123032,1123033
1315,11230,1123034,1123032
1316,11231,1123101,1123102
1317,11231,1123102,1123103
1318,11231,1123103,1123104
1319,11231,1123104,1123105
1320,11231,1123105,1123106
1321,11231,1123106,1123107
1322,11231,1123107,1123108
1323,11231,1123108,1123109
1324,11231,1123109,1123110
1325,11231,1123110,1123111
1326,11231,1123111,1123112
1327,11231,1123112,1123113
1328,11231,1123113,1123114
1329,11231,1123114,1123115
1330,11231,1123115,1123116
1331,11231,1123116,1123117
1332,11231,1123117,1123118
1333,11231,1123118,1123119
1334,11231,1123119,1123120
1335,11231,1123120,1123121
1336,11231,1123121,1123122
1337,11231,1123122,1123123
1338,11231,1123123,1123124
1339,11231,1123124,1123125
1340,11231,1123125,1123126
1341,11231,1123126,1123127
1342,11231,1123127,1123128
1343,11231,1123128,1123129
1344,11231,1123129,1123130
1345,11231,1123130,1123131
1346,11231,1123131,1123132
1347,11231,1123132,1123133
1348,11231,1123133,1123134
1349,11231,1123134,1123135
1350,11231,1123135,1123136
1351,11231,1123136,1123137
1352,11231,1123137,1123138
1353,11231,1123138,1123139
1354,11231,1123139,1123140
1355,11231,1123140,1123141
1356,11231,1123141,1123142
1357,11231,1123142,1123143
1358,11231,1123143,1123144
1359,11231,1123144,1123145
1360,11231,1123145,1123146
1361,11231,1123145,1123148
1362,11231,1123146,1123147
1363,11231,1123148,1123149
1364,11231,1123149,1123150
1365,11231,1123150,1123151
1366,11231,1123151,1123152
1367,11231,1123152,1123153
1368,11231,1123153,1123154
1369,11231,1123154,1123155
1370,11231,1123155,1123156
1371,11231,1123156,1123157
1372,11231,1123157,1123158
1373,11231,1123158,1123159
1374,11231,1123159,1123160
1375,11231,1123160,1123161
1376,11231,1123161,1123162
1377,11231,1123162,1123163
1378,11231,1123163,1123164
1379,11231,1123164,1123165
1380,11231,1123165,1123166
1381,11231,1123166,1123167
1382,11231,1123167,1123168
1383,11231,1123168,1123169
1384,11231,1123169,1123170
1385,11231,1123170,1123171
1386,11231,1123171,1123172
1387,11231,1123172,1123173
1388,11231,1123173,1123174
1389,11231,1123174,1123175
1390,11231,1123175,1123176
1391,11231,1123176,1123177
1392,11231,1123177,1123178
1393,11231,1123178,1123179
1394,11231,1123179,1123180
1395,11231,1123180,1123181
1396,11231,1123181,1123182
1397,11231,1123182,1123183
1398,11231,1123183,1123184
1399,11231,1123184,1123185
1400,11301,1130101,1130102
1401,11301,1130102,1130103
1402,11301,1130103,1130104
1403,11301,1130104,1130105
1404,11301,1130105,1130106
1405,11301,1130106,1130107
1406,11301,1130107,1130108
1407,11301,1130108,1130109
1408,11301,1130109,1130110
1409,11301,1130110,1130111
1410,11301,1130111,1130112
1411,11301,1130112,1130113
1412,11301,1130113,1130114
1413,11301,1130114,1130115
1414,11301,1130115,1130116
1415,11301,1130116,1130117
1416,11301,1130117,1130118
1417,11301,1130118,1130119
1418,11301,1130119,1130120
1419,11301,1130120,1130121
1420,11302,1130201,1130202
1421,11302,1130202,1130203
1422,11302,1130203,1130204
1423,11302,1130204,1130205
1424,11302,1130205,1130206
1425,11302,1130206,1130207
1426,11302,1130207,1130208
1427,11302,1130208,1130209
1428,11302,1130209,1130210
1429,11302,1130210,1130211
1430,11302,1130211,1130212
1431,11302,1130212,1130213
1432,11302,1130213,1130214
1433,11302,1130214,1130215
1434,11302,1130215,1130216
1435,11302,1130216,1130217
1436,11302,1130217,1130218
1437,11302,1130218,1130219
1438,11302,1130219,1130220
1439,11302,1130220,1130221
1440,11302,1130221,1130222
1441,11302,1130222,1130223
1442,11302,1130223,1130224
1443,11302,1130224,1130225
1444,11302,1130225,1130226
1445,11302,1130226,1130227
1446,11302,1130227,1130228
1447,11302,1130228,1130229
1448,11302,1130229,1130201
1449,11303,1130301,1130302
1450,11303,1130302,1130326
1451,11303,1130302,1130303
1452,11303,1130303,1130304
1453,11303,1130304,1130305
1454,11303,1130305,1130306
1455,11303,1130306,1130307
1456,11303,1130307,1130308
1457,11303,1130308,1130309
1458,11303,1130309,1130310
1459,11303,1130310,1130311
1460,11303,1130311,1130312
1461,11303,1130312,1130313
1462,11303,1130313,1130314
1463,11303,1130314,1130315
1464,11303,1130315,1130316
1465,11303,1130316,1130317
1466,11303,1130317,1130318
1467,11303,1130318,1130319
1468,11303,1130319,1130320
1469,11303,1130320,1130321
1470,11303,1130321,1130329
1471,11303,1130322,1130323
1472,11303,1130323,1130324
1473,11303,1130324,1130325
1474,11303,1130326,1130327
1475,11303,1130327,1130328
1476,11303,1130329,1130322
1477,11304,1130401,1130402
1478,11304,1130402,1130403
1479,11304,1130403,1130404
1480,11304,1130404,1130405
1481,11304,1130405,1130408
1482,11304,1130405,1130406
1483,11304,1130406,1130407
1484,11304,1130408,1130410
1485,11304,1130409,1130408
1486,11304,1130410,1130411
1487,11304,1130411,1130412
1488,11304,1130412,1130413
1489,11305,1130501,1130502
1490,11305,1130502,1130503
1491,11305,1130503,1130504
1492,11305,1130504,1130505
1493,11305,1130505,1130506
1494,11305,1130506,1130507
1495,11305,1130507,1130508
1496,11305,1130508,1130509
1497,11305,1130509,1130510
1498,11305,1130510,1130511
1499,11305,1130511,1130512
1500,11305,1130512,1130513
1501,11305,1130513,1130514
1502,11305,1130514,1130525
1503,11305,1130515,1130526
1504,11305,1130516,1130517
1505,11305,1130517,1130518
1506,11305,1130518,1130519
1507,11305,1130519,1130520
1508,11305,1130520,1130521
1509,11305,1130521,1130522
1510,11305,1130522,1130523
1511,11305,1130523,1130524
1512,11305,1130525,1130515
1513,11305,1130526,1130516
1514,11306,1130601,1130602
1515,11306,1130602,1130603
1516,11306,1130603,1130604
1517,11306,1130604,1130605
1518,11306,1130605,1130606
1519,11306,1130606,1130607
1520,11306,1130607,1130608
1521,11306,1130608,1130609
1522,11306,1130609,1130610
1523,11306,1130610,1130611
1524,11306,1130611,1130612
1525,11306,1130612,1130613
1526,11306,1130613,1130614
1527,11306,1130614,1130615
1528,11306,1130615,1130616
1529,11306,1130616,1130617
1530,11306,1130617,1130618
1531,11306,1130618,1130619
1532,11306,1130619,1130620
1533,11307,1130701,1130702
1534,11307,1130702,1130703
1535,11307,1130703,1130704
1536,11307,1130704,1130705
1537,11307,1130705,1130706
1538,11307,1130706,1130707
1539,11307,1130707,1130708
1540,11307,1130708,1130709
1541,11307,1130709,1130710
1542,11307,1130710,1130711
1543,11307,1130711,1130712
1544,11308,1130801,1130802
1545,11308,1130802,1130803
1546,11308,1130803,1130804
1547,11308,1130804,1130819
1548,11308,1130805,1130806
1549,11308,1130806,1130807
1550,11308,1130807,1130808
1551,11308,1130808,1130809
1552,11308,1130809,1130810
1553,11308,1130810,1130811
1554,11308,1130811,1130812
1555,11308,1130812,1130813
1556,11308,1130813,1130814
1557,11308,1130814,1130815
1558,11308,1130815,1130816
1559,11308,1130816,1130817
1560,11308,1130817,1130818
1561,11308,1130819,1130805
1562,11309,1130901,1130902
1563,11309,1130902,1130903
1564,11309,1130903,1130904
1565,11309,1130904,1130905
1566,11309,1130905,1130906
1567,11309,1130906,1130907
1568,11309,1130907,1130908
1569,11309,1130908,1130909
1570,11309,1130909,1130910
1571,11309,1130910,1130911
1572,11309,1130911,1130912
1573,11309,1130912,1130913
1574,11309,1130913,1130914
1575,11309,1130914,1130915
1576,11309,1130915,1130916
1577,11309,1130916,1130917
1578,11309,1130917,1130918
1579,11311,1131101,1131102
1580,11311,1131102,1131103
1581,11311,1131103,1131104
1582,11311,1131104,1131105
1583,11311,1131105,1131106
1584,11311,1131106,1131107
1585,11311,1131107,1131108
1586,11311,1131108,1131109
1587,11311,1131109,1131110
1588,11311,1131110,1131111
1589,11311,1131111,1131112
1590,11311,1131112,1131113
1591,11311,1131113,1131114
1592,11311,1131114,1131115
1593,11311,1131115,1131116
1594,11311,1131116,1131117
1595,11311,1131117,1131118
1596,11311,1131118,1131119
1597,11311,1131119,1131120
1598,11311,1131120,1131121
1599,11311,1131121,1131122
1600,11311,1131122,1131123
1601,11311,1131123,1131124
1602,11311,1131124,1131125
1603,11311,1131125,1131126
1604,11311,1131126,1131127
1605,11311,1131127,1131128
1606,11311,1131128,1131129
1607,11311,1131129,1131130
1608,11311,1131130,1131131
1609,11311,1131131,1131132
1610,11311,1131132,1131133
1611,11311,1131133,1131134
1612,11311,1131134,1131135
1613,11311,1131135,1131136
1614,11311,1131136,1131137
1615,11311,1131137,1131138
1616,11311,1131138,1131139
1617,11311,1131139,1131140
1618,11311,1131140,1131141
1619,11311,1131141,1131142
1620,11311,1131142,1131143
1621,11311,1131143,1131144
1622,11311,1131144,1131145
1623,11311,1131145,1131146
1624,11311,1131146,1131147
1625,11311,1131147,1131148
1626,11311,1131147,1131149
1627,11311,1131148,1131153
1628,11311,1131149,1131150
1629,11311,1131150,1131151
1630,11311,1131151,1131152
1631,11311,1131152,1131153
1632,11312,1131201,1131202
1633,11312,1131202,1131203
1634,11312,1131203,1131207
1635,11312,1131207,1131211
1636,11312,1131211,1131214
1637,11312,1131214,1131215
1638,11312,1131215,1131216
1639,11312,1131216,1131217
1640,11312,1131217,1131218
1641,11312,1131218,1131219
1642,11312,1131219,1131220
1643,11312,1131220,1131221
1644,11312,1131221,1131222
1645,11312,1131222,1131223
1646,11312,1131223,1131224
1647,11312,1131224,1131225
1648,11312,1131225,1131226
1649,11312,1131226,1131227
1650,11312,1131227,1131228
1651,11312,1131228,1131229
1652,11312,1131229,1131230
1653,11312,1131230,1131231
1654,11312,1131231,1131232
1655,11313,1131301,1131302
1656,11313,1131302,1131303
1657,11313,1131303,1131304
1658,11313,1131304,1131305
1659,11313,1131305,1131306
1660,11313,1131306,1131307
1661,11313,1131307,1131308
1662,11313,1131308,1131309
